=== L2r_rot_reflect seed=0 ===
config: configs\fgscr42\L2r.yaml  commit: e7dc49b
classes=42 train=4738 val=1558 test=1482 groups=5233 train_imbalance=472.0x | classes absent from val/test: 1/0
model=resnet50 head=gap params=23.59M img_size=448
ep  48 | loss 0.6940 | val loss 0.7126 mpc 91.70 | test top1 99.33 mpc 91.13 f1 91.08 | 15.0s
ep  49 | loss 0.6933 | val loss 0.7125 mpc 91.49 | test top1 99.26 mpc 91.11 f1 91.06 | 15.2s
ep  50 | loss 0.6935 | val loss 0.7123 mpc 91.30 | test top1 99.33 mpc 91.13 f1 91.08 | 14.9s
ep  51 | loss 0.6936 | val loss 0.7118 mpc 91.68 | test top1 99.33 mpc 91.13 f1 91.08 | 14.9s
ep  52 | loss 0.6932 | val loss 0.7132 mpc 91.49 | test top1 99.26 mpc 91.11 f1 91.06 | 14.9s
ep  53 | loss 0.6936 | val loss 0.7119 mpc 91.32 | test top1 99.33 mpc 91.13 f1 91.08 | 15.0s
ep  54 | loss 0.6935 | val loss 0.7119 mpc 91.32 | test top1 99.33 mpc 91.13 f1 91.08 | 15.0s
ep  55 | loss 0.6933 | val loss 0.7115 mpc 91.29 | test top1 99.33 mpc 91.13 f1 91.10 | 15.0s
ep  56 | loss 0.6932 | val loss 0.7120 mpc 91.30 | test top1 99.33 mpc 91.13 f1 91.08 | 15.0s
ep  57 | loss 0.6936 | val loss 0.7112 mpc 91.49 | test top1 99.26 mpc 91.11 f1 91.06 | 14.9s
ep  58 | loss 0.6933 | val loss 0.7110 mpc 91.29 | test top1 99.33 mpc 91.13 f1 91.08 | 15.2s
ep  59 | loss 0.6930 | val loss 0.7125 mpc 91.10 | test top1 99.33 mpc 91.13 f1 91.08 | 15.8s
best val epoch 14 (val mpc 92.07) -> test top1=99.60 mpc=92.32 f1=91.76 | wall 21.4min
-> runs\L2r_rot_reflect\seed0
